,Longitude(x),Latitude(y),Wind power density_100m(W/m2 ),Windspeed_50 (m/s),Windspeed_100 (m/s),Windspeed_200 (m/s),Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Barren area (kms),Distance to the closest Settlement (kms),Distance to the closest Shrubland (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Wetland (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Distance to the closest Substation (kms),meters,Elevation of Turbines (meters),Slope,Country
298,1.9019943788333336,48.175145144999995,326.6606258333333,5.517851666666666,6.8484325,7.939455833333333,201.54471956666666,17.517903420833335,2.2248081386916665,17.568567791666666,5.411561418916666,2.0207241084166667,411.23367136666667,11.415969292333335,8.509284842583332,50.4662794725,8.569177738083333,17.0018118275,1.2237233519175001,0.0,129.58333333333334,0.546355,France
299,3.8320252989999997,48.462193500000005,298.3937383333333,5.2050133333333335,6.449685,7.507126666666667,298.88168708333336,9.221573632166667,3.9996063399999997,5.558406693666666,42.33099964,2.208285712166667,415.94459761666667,20.433970544999998,7.073999848666666,9.4840716405,5.0461350393333335,5.129923388833333,2.7330205278333337,378.96179151666666,99.16666666666667,0.8943383333333333,France
300,1.9019943788333336,48.175145144999995,326.6606258333333,5.517851666666666,6.8484325,7.939455833333333,201.54471956666666,17.517903420833335,2.2248081386916665,17.568567791666666,5.411561418916666,2.0207241084166667,411.23367136666667,11.415969292333335,8.509284842583332,50.4662794725,8.569177738083333,17.0018118275,1.2237233519175001,0.0,129.58333333333334,0.546355,France
301,3.7035866631428576,46.01109440571429,442.7525485714285,6.299075714285714,7.180687142857143,7.706598571428571,374.92470717142857,15.10371760142857,3.676000370428571,1.8369357461999998,64.26440630714286,5.744847376571428,143.30630794285716,98.49120574999999,4.9231946181428565,79.76596740285713,3.650915314428571,1.3047428377857142,5.068221869428571,503.36686645714286,971.5,2.274305,France
302,2.302475627142857,49.447171955,314.88053642857136,5.519372857142856,6.811114285714287,7.936795714285715,160.85930031428572,14.742976817857144,3.5894777470714283,6.523575402214286,54.64106221000001,1.515470871857143,538.0821373214286,27.97604770285714,9.822128752928569,6.512292063785713,2.0731085903071427,1.9772121740000002,1.0728804237214287,271.9300263642857,101.42857142857143,1.0697964285714285,France
303,2.112469428666667,49.602316288333334,361.4620816666666,5.7932033333333335,7.092013333333333,8.252073333333334,146.7802194,18.215537033333337,5.2007249060000005,11.277535035,69.03835447,1.4162928250000002,558.0929081833334,20.400903746666668,14.317074535000001,15.424789938333332,3.0080879783333336,2.2341203595,2.273675912,387.3556471666666,173.0,0.58011,France
304,143.4954976,-37.59606071666666,450.3180133333333,6.47439,7.638943333333334,8.743613333333332,12.643932383333334,40.33405865666666,4.220145877666666,2.8354927266666667,10.138597652666668,8.040419859333332,0.34179772206666664,32.19551604,15.543520103333334,20.83829059333333,1.2400293939999998,0.7841337596,25.40279775666667,368.7155459333333,389.6666666666667,1.1527733333333334,Australia
305,2.0268482928571427,47.12975387428571,248.76590000000002,4.866652857142857,6.146590000000001,7.202088571428571,303.83140570000006,11.510621035714285,2.8074476451428576,8.557946294857144,68.07182246142857,1.7642031195714283,301.51730338571423,18.68709617142857,9.46143746342857,19.68552711857143,1.0075332404714286,2.869640969857143,1.577035038142857,374.17169035714284,108.42857142857143,0.5490814285714285,France
306,-0.23237898734999998,49.100630216249996,319.22930875,5.36472625,6.5454412500000005,7.778435,53.42927036,13.061036409999998,3.8262630446249997,3.8956437893749998,7.308609432499999,2.73270970925,576.4189593,7.025556478125001,12.41366647625,1.8888896191249995,2.349317910375,1.710927217625,1.224867733,249.29807598749997,43.75,0.9657625,France
311,13.501264342727273,37.89788994727273,258.03040272727276,4.436972727272727,5.557995454545455,6.569472727272728,47.32384985090909,19.6378157,10.887863713636364,6.684604678454547,4.910434937090909,1.6891752317272726,5.887247692454546,27.56254903,11.484318606363635,35.115062401818186,6.375855307545454,5.351877904999999,20.23391287545455,358.8568944818181,686.0,10.111086363636362,Italy
313,14.190127321818181,41.4775615909091,168.6594859090909,4.155368181818181,4.941708181818181,5.647973636363637,219.87726758181816,10.477259511681817,6.592902562454546,0.5494286038409091,5.807808119181818,2.470927186681818,6.023953609818182,3.993671899422728,4.700993325681818,64.04219522636363,1.8196564831045456,1.4683512982954545,5.842231419363637,222.05296428181825,910.6363636363636,6.86980909090909,Italy
314,4.097434642,48.84785720333334,309.86286333333334,5.40731,6.635183333333334,7.667366666666666,276.46831119999996,23.271710448333334,4.458239586666667,13.859516045,35.47018403166667,2.444117288,459.38362549999994,9.167084296166665,19.944553123333332,9.6583236075,4.556293372833333,4.6287312683333335,2.0530060508333334,486.1477086666667,133.33333333333334,1.4510133333333333,France
316,138.1744710074468,-33.684438565212766,368.18266255319145,6.2372193617021265,7.225415000000001,8.06607702127659,22.09946831414895,112.64362824893621,3.845096095287234,11.164730259670216,57.90248504010638,8.276533902574467,8.985939168851068,11.484840334712764,24.36069570925532,21.40985131648936,7.226290606914896,2.625688956444681,45.41010628351065,54.7882577819149,354.468085106383,7.502456595744679,Australia
317,-2.30331774225,56.939094655000005,473.9963175,6.4642349999999995,7.6112075,8.88906,68.94139837,24.7586466925,4.84620077475,1.253571563,14.7785067975,5.71583368175,81.8630636825,5.029973646999999,6.448346022500001,4.159047360999999,1.4395435385,0.838524915825,1.0049012078750001,289.8312817,190.0,2.7027475,Scotland
318,13.804823203783785,42.03393387756756,230.80799432432434,4.476956756756757,5.337250270270269,6.14362,263.9284307108109,12.399542237567568,5.94570592218919,0.8363364912243244,2.6355405638918925,5.688734419702703,47.16372151135135,2.3477343099135135,13.469552233783784,103.22035722162167,1.1652176036864865,1.735080270191892,18.756816533783788,165.29099932432428,1282.837837837838,5.102173513513512,Italy
319,25.67651925,-33.75399496,193.46233999999998,4.87673,5.66165,6.36843,26.34727694,20.29823947,0.22296539969999998,7.08691872,4.639846809,5.074006346,1.3604968869999998,4.263816568,1.26225143,21.24142726,1.221776357,2.09910602,11.00804587,10777.41817,67.0,0.15469000000000002,South Africa
321,3.1173793963999996,45.109639498,468.384598,6.2522600000000015,7.119701999999999,8.328911999999999,330.15865518,30.270288602,3.7116873571999998,0.49852416266,79.03506751799999,6.4849510408,69.951427134,84.68629314799999,15.484566734000001,26.614940467999997,1.7548604718,1.0804674552,2.5923562448,414.99738954000003,1126.6,3.8949620000000005,France
324,13.647433820434781,42.07683381913042,242.98822043478268,4.575350434782608,5.42952,6.200544347826087,267.27364658260876,6.330744550956523,5.172384451565217,0.486988616793913,2.7312070062608695,2.7742112679565216,40.644082073043485,1.743316288356522,24.917459936086956,98.6953113578261,1.6476049197043479,1.6085776877956521,9.010716291130434,232.5518335008696,1092.7826086956522,6.678413043478259,Italy
325,118.47408491894733,-31.550381875052626,259.8978698947369,5.470516210526316,6.662990526315786,7.7632543157894744,15.823798325157897,249.97206738631579,4.799374136336844,17.096982172105267,45.540256070210525,19.024632541473682,2.080743660915789,4.550737029842105,46.04128849757894,23.039951532000003,1.6468507899210525,1.6396946901799996,23.906427646315784,476.5121102263156,421.8,1.2134568421052632,Australia
326,0.17766382740000003,45.960110457999996,308.545697,5.451801,6.740679,7.854719000000001,215.15240616,33.695721675,5.4878577166,10.731970349000001,39.271242816999994,1.5009218907,301.63531958000004,10.896424549999999,29.423072655,30.554431745,1.47422424651,3.5613880557999997,1.20064737141,362.8294314600001,121.2,1.197645,France
327,0.44906758733333335,45.98632473666667,310.57396666666665,5.433163333333333,6.712626666666666,7.789973333333333,233.4227432,42.526780886666664,9.693329542333332,1.333327168,49.13931585666666,2.9307433743333333,287.23141466666664,24.567199743333333,18.341188233333337,40.461954033333335,0.8022425160666667,1.2656862453333333,12.807355866666668,385.4544915666667,182.0,1.42458,France
328,3.6212119134399994,43.534035673999995,334.5303276,5.817601999999998,6.660798799999998,7.425921999999998,210.59390820399997,12.040973346000001,6.785124621159998,2.0801415320400007,14.177862701199999,4.018140164160001,1.98771389676,5.766501987440002,12.011591652399998,9.02509113736,2.0647151050000003,4.832646175920001,1.1223015919036003,0.0,250.36,2.8528143999999993,France
329,13.832470382727275,37.758305218636366,201.57842090909088,4.259134545454546,5.139880454545455,5.995640909090909,79.88236432227274,26.831777062727273,1.7923162327409088,8.232163735272726,14.181245420454543,1.4141010559590907,9.43596229959091,19.66487592227273,24.368278028636357,50.094937335000004,7.455073212318182,2.550495374772728,24.44230913136364,130.57351565090906,875.5,4.396505909090909,Italy
330,143.36090166666665,-36.43196288833334,376.4006233333333,6.407778333333334,7.338306666666667,8.098059999999998,10.982768043333332,60.072829176666666,4.369260895666667,1.3110740967,106.7899787,1.661387879833333,1.46788761955,46.438054181666665,37.37809424666666,63.235928914999995,13.865295566666667,3.7261137955000003,17.568725914999998,368.64599823333333,281.1666666666667,5.403804999999999,Australia
331,2.4898591984,50.106319044,363.61375,5.769616,7.11139,8.266700000000002,124.63586975999999,25.866096814000002,2.6756566928,4.4992550032,62.420901066,1.3622237216,607.37394334,37.237900505999995,20.059203794000002,13.829504550000001,1.53970145608,1.5408957164000001,11.531185648,448.1946446,131.2,1.214514,France
332,113.77241803333334,-23.154721500000004,268.91107,5.905723333333333,6.7235933333333335,7.431846666666666,2.786265414666667,413.28428116666663,8.292386846,1.3423742863333334,6.8809157223333335,96.80127255000001,2.7622936036666665,0.4050667676333333,2.2233815296666664,2.966029904333334,4.790107733666667,0.18666544929999998,311.9232806666667,204.03992266666668,17.666666666666668,1.7214166666666664,Australia
335,1.6321092538787876,48.123194939393926,325.3287806060606,5.527688787878788,6.844118787878789,7.953843333333332,193.73086653333328,22.585478805151514,1.3710251269181815,24.459616680909097,18.629295010303032,2.0177724036666667,413.8387687939394,6.600225502151516,23.69737370060606,53.213720905151526,3.579026445666666,17.424649110909087,1.6049652909230003,438.4575982848484,133.72727272727272,0.4407342424242424,France
336,-1.1512830499230768,46.504085624615385,273.7051546153846,5.334282307692307,6.500343076923077,7.382983076923077,98.05905832,28.37900487461538,3.7571224146923083,6.277214659230769,19.942256345384614,2.43954147223077,401.82777053846155,20.381540798461536,8.694478919153848,8.674237397230769,2.7350827035384615,6.656042524307693,1.5423303766923078,282.2598331461539,31.0,0.5820638461538461,France
337,16.416681241428574,38.858877342285716,200.3016994285714,4.265057142857145,5.079753999999999,5.887607999999998,109.89959807142857,11.423339503400001,3.262750451,2.574526820371428,2.5780792995571438,2.5612406784285726,15.451781131428573,6.753752339371427,17.84293292685714,41.77726275914285,1.6156798619857144,5.275445095942858,20.956810739428573,0.0,282.1714285714286,7.1649825714285695,Italy
340,-1.2839297302,47.412088358,311.247252,5.482666,6.782154,7.884804,66.45325334600001,9.089627484000001,8.4565314464,7.348602919000001,59.456858424,2.0799979478,492.28849914,12.376547372000001,7.6336831758,7.884593697200001,4.9609459428000005,5.1791218542,2.7117051342,410.7294939,31.8,0.9553140000000001,France
341,-5.578936629913042,55.57212554652174,530.6952021739129,6.950443043478262,8.022598695652176,9.273380869565216,44.34729593913043,50.61407376304348,23.12045098217391,3.938148315,8.505079680608699,14.819992106086957,126.62081995652174,1.8692923138695654,5.6505741364782605,0.9624011911130436,1.3254587634347827,1.7667295242173915,0.5430805630182609,162.99610590869568,346.7826086956522,3.4401852173913032,Scotland
342,5.2504570364,48.949369726,381.31705,5.972272,7.162318000000001,8.026038,303.31151072,20.756125608,8.0636770136,1.8005310412,18.304643225999996,2.698492301,458.49992922,17.780752240000005,14.554389742000001,12.953697728,1.1570307254399999,1.5056138688,1.6499486265999999,642.49769256,312.4,1.315324,France
343,-4.0516959025,56.053277606250006,552.25309,6.609555,7.95492875,9.189282500000001,78.54854480125,10.467740965,8.100925735625001,5.024480868874999,19.7689537375,6.736906673,55.074488685,3.960186144875,2.727814751875,0.75168922325,0.9180457373500001,1.823089959375,0.4160483731875,277.1814684125,331.625,3.69896,Scotland
345,2.24886789025,50.2633087775,385.70775749999996,5.89531,7.164635,8.3123725,112.981624625,34.1653195425,3.0650814035,3.5581614925,44.8105560625,1.6105907237500001,627.7586386749999,32.52992512,31.852643932499998,17.9307722375,3.79926816475,1.6878068977499998,1.5578526535000001,343.817108175,126.5,0.8521599999999999,France
346,2.4909836406666663,50.26630500666666,387.56617166666666,5.834506666666666,7.19361,8.353,107.25547723333334,20.689162363333335,7.802894254833333,1.822518325,62.002802995,1.2628096268833333,624.9170775833333,20.498761626666667,19.063249048333336,25.43680345,1.8456592875000002,1.2160462818833333,7.033638043333333,529.6624061166667,144.83333333333334,0.6600800000000001,France
347,3.6336851720714294,48.56993147857143,303.05330000000004,5.305021428571428,6.530812142857143,7.613877857142858,280.5841018285715,5.246196248214285,4.490392351928572,3.0664597914285707,60.90098666642856,1.8909869800714285,428.17750313571435,12.37535301857143,2.5680991357142857,7.222952405,2.7473054784285718,5.1791817623571434,1.858200305214286,331.33587461428573,109.71428571428571,1.9055792857142857,France
348,2.010778731,49.79339456666667,368.6880733333333,5.7358166666666675,7.046093333333334,8.245273333333333,141.94482726666664,25.297090575000002,4.6751523803333335,3.3225213716666673,52.09660355666666,1.2715530080833333,580.5237433833332,19.729019266666665,11.287444591666665,4.747935287333333,1.6316834626666665,3.2286562318333334,1.6186480891666666,356.95613978333336,170.66666666666666,0.8927649999999999,France
349,149.5425462375,-34.51697901375,480.31462125,6.870891250000001,7.8669400000000005,8.828587500000001,8.712389215375,87.48810293499997,2.7622159215,6.32564064,52.84590418625,9.106394704,1.052520964325,52.995586918750014,24.790563542500003,78.69025078375,4.1927113205,1.4516695575624998,28.740389951250002,0.0,934.125,2.5960837499999996,Australia
350,-2.560956249,47.86908011199999,291.51706,5.425277999999999,6.587895999999999,7.63305,69.210973172,27.543569146,8.119557742000001,11.410832656,33.180391332,2.6992318861999998,573.5326874,26.32766652,14.92408666,16.581223626000003,0.7939972056,1.4227992052,2.4564156482,403.78942484,147.6,1.2077360000000001,France
352,149.39947454615384,-34.80727590461538,438.6270969230769,6.352486923076923,7.303106923076923,8.369117692307693,8.60695502023077,52.695948738461546,3.3725196596153846,11.586025686923078,31.12678965846154,12.698837279230768,0.9546638532538462,31.447142386923076,26.67094170846154,45.734796145384614,0.7527760112692307,3.2213602036153848,1.3706263498307696,265.7088748692307,824.0,4.748572307692308,Australia
353,17.02491527410526,38.96920098505263,228.9602054736842,4.4419064210526304,5.190068,5.941369684210524,155.6889531115789,37.6626447303158,2.6469634919105256,6.262718797842103,3.6709138588526313,3.3137458234842114,34.78348295452632,1.6800143023347354,3.8074981606947356,56.269079476210536,6.291549043736842,7.843613742747366,14.875072333473687,13.884488023157894,166.22105263157894,2.75740747368421,Italy
354,2.283556667,43.396178087500004,554.7068399999999,6.9110499999999995,8.27542375,9.330911249999998,233.7890114,14.6846944925,4.732323916624999,1.7977165685,60.108152348750004,6.5085708833750004,8.844126174125,12.33823158,2.546537606125,20.374850350000003,4.291455736,1.579656483125,0.787217272125,194.003830925,811.0,3.3875175,France
356,4.487832640200001,48.157045635500005,297.977693,5.3971335,6.579032,7.4529535,357.1655338500001,18.899173075500002,10.176737939750002,6.3670991932500005,18.853631822000004,2.8630849841500003,382.03060051500006,7.838548445150001,17.043491734,29.2163393245,1.5522446245900003,3.5449312794,3.0931366858000002,0.0,270.5,1.61524,France
357,4.46685895,48.72179341125,316.08252000000005,5.58135,6.74848375,7.67931625,298.9965543,8.830989085375,3.9731746525,7.420080486124999,9.2760778105,3.77321674125,444.3054396125,8.629748322000001,12.07063905375,15.948832026249999,3.57489625075,3.010046466625,1.9505852885000001,502.3350710375,184.5,1.675965,France
358,5.575566130333333,48.428067335555546,280.70045777777773,5.279525555555556,6.409611111111111,7.3637033333333335,365.17816667777777,41.236808887777784,7.490477809777778,1.2625748369444443,26.624199188888888,1.7208613883333332,398.04149441111105,26.24670798,34.62131986666667,42.520872544444444,4.368063388333334,0.9097337957444444,1.7282406538888888,440.90493414444444,424.55555555555554,2.2219655555555553,France
359,1.487302791,48.32737902833333,334.40427666666665,5.614881666666666,6.916340000000001,8.053128333333333,169.013973,14.555514553333333,6.623261596000002,10.372474160166668,14.347424671666666,1.696701220166667,438.9917773666668,14.468535971666666,14.22327182,30.69623525333333,4.247953202666667,17.825493644999998,12.787585726666665,482.1923526333333,149.33333333333334,0.4119966666666666,France
360,2.045093938,49.720654742,387.136628,5.824412,7.186848,8.346036,143.06775946,28.241862894,5.9131121846,5.741211381400001,60.324963604000004,1.03576731052,572.0624297,16.442762618,8.823615415,3.8090129422,0.95834828252,1.6503106884,5.2034995092,457.26507816000003,183.8,0.285848,France
361,1.5625859034782608,50.04626732391303,409.3911095652174,6.04044652173913,7.168117826086956,8.186006086956521,120.71746284782608,11.766811564347828,5.449447728869566,1.9621404026086962,16.618403765217398,1.6804369962173917,616.3131869782609,22.48689453913044,5.505685178217392,5.4103740379130425,3.1164792764347835,1.5836089843695658,1.8490856951913044,405.7855086217391,115.91304347826087,0.886361304347826,France
362,19.382474964444448,-34.23115416555555,316.06913999999995,5.605430000000001,6.458648888888888,7.422782222222223,66.92820651000001,51.700429741111115,2.2086348113333334,0.8470135805000001,16.388397123333334,3.8005771472222225,1.1017629423666666,10.568856172333334,19.836866623333336,1.9748939081111117,1.0327464978333334,1.2668505817333333,1.1069771283455556,515.0721617777779,303.22222222222223,5.81517,South Africa
363,23.8663188565,-30.733685237499998,236.3319182499999,5.2611955,6.406981499999999,7.454893000000001,157.34137935750002,16.157561471749997,2.5690658599524996,4.678531415375,22.23486188675,15.841111211500001,6.515535873099999,5.417864840224999,48.626355832749994,52.88406656824999,7.517318059175001,2.9657878625,4.765118361600001,477.05106503749994,1392.925,3.051947249999999,South Africa
364,-8.515104082545456,40.024618145454546,355.4478636363637,5.79561,6.598007272727273,7.306955454545454,73.0377200690909,27.82354624181818,4.160695122363636,1.6567520347181814,9.991674254545456,2.9039182176363636,1.059639381827273,28.560588241818184,18.845573767272725,27.317347116363635,1.8397249667272726,0.7978583440818181,0.5353529775611818,285.58256309999996,463.1818181818182,4.694183636363636,Portugal
366,15.472124456666664,41.22791137666666,202.04817000000003,4.42255625,5.230315,5.970419166666667,109.94570568749998,25.82074333458333,4.996001134416667,16.440950887499998,6.5938002506250015,1.7008616147124995,22.217453454583335,26.731432107916664,22.831057492916667,22.459270847499997,4.6281150487083345,3.6225346060000008,3.144473903291667,343.6535578791667,285.5416666666667,4.455190833333334,Italy
367,15.452420085000005,41.20147597333333,248.70921,4.6029004166666665,5.316538333333333,5.919723333333335,111.41324814166666,26.895247593333334,6.0427529120833325,15.685382004583332,5.915422072375001,1.7480888179083338,24.872091388333335,26.219475034583336,21.870781933333333,21.050648372916665,3.5570267980416665,3.8810578709583328,2.3176240639416665,309.28176466249994,390.4166666666667,4.074785416666666,Italy
368,5.52146990175,48.58319048333333,362.24883916666664,5.777809166666667,6.9482675,7.834809166666667,348.38405709166676,32.84744740333333,4.504106126083333,4.869994789000001,15.805183120833332,3.7560076590833336,415.6243882166668,15.588986309166666,28.634843484999994,30.967299910833336,1.1033579524,1.5284351728416665,2.1185966702333334,309.1295130749999,393.1666666666667,1.7038883333333334,France
369,113.54925755000001,-25.911557912499998,269.59345500000006,5.89654,6.679539999999999,6.8445800000000006,3.4079603255,664.4173438749999,2.2500710425,1.6766013339999999,15.2585286775,1.1966838985,2.1968915855,1.008536342675,1.7184600015,1.9910387729999999,2.43888181575,0.699131800725,335.13805360000003,346.32970697499997,29.25,0.98512,Australia
370,117.31988665,-35.03619376,504.538055,7.1887799999999995,7.87549,8.75241,12.345531545,215.40491475,2.5381482965,6.249250006,95.70455829,3.2728577249999997,1.0187711218,45.28778298,0.46055141374999997,19.884202985,8.9738965015,0.8651857359999999,137.3923125,320.3559225,109.5,1.718665,Australia
372,36.465362651999996,37.544940176999994,314.95936399999994,6.1024,6.218361,6.326256,43.10998873,31.581195697000005,9.238105352199998,1.98576081328,7.350576388699999,10.4312206389,8.4275048706,12.578948478,13.633446240000001,9.4461311145,0.9794221540799999,7.246070329599999,12.626428361,292.79109701000004,1014.9,9.809647,Turkey
373,30.21310532,38.02290897,509.03542999999996,7.118510000000001,7.65868,8.053460000000001,23.11264443,22.51716892,4.878413671000001,1.8740310980000001,2.127750512,6.55486702,17.72514641,1.529803927,13.10700772,4.831446034,0.8504704577,0.7803606098,72.71906515,391.67762180000005,1486.0,3.82105,Turkey
374,30.21841602,38.02331732,424.87417999999997,6.692060000000001,7.24017,7.7305600000000005,22.87787073,22.06142529,4.922395638999999,1.666376492,2.592819961,6.844218947999999,17.30642785,1.512496324,12.72762415,4.500249966,1.034169183,0.480229358,73.18120723,421.2159398,1458.0,6.296819999999999,Turkey
375,30.2242201,38.02173185,388.31253,6.27191,6.959639999999999,7.545089999999999,22.44261895,21.64016828,4.796819804,1.349323222,3.109305669,7.334061656,16.97708329,1.404665434,12.20042911,4.36140969,1.073318388,0.3913693598,73.62850929,539.0718355,1485.0,2.86036,Turkey
376,30.23181128,38.02748235,488.01273,7.367789999999999,7.61815,7.753430000000001,22.61348784,20.7985115,5.558731667000001,2.032008824,3.793190188,7.443954066,16.06765103,1.989039241,11.99976404,3.480356655,1.635892561,0.5545115842,74.43727177,923.4046399,1411.0,13.583839999999999,Turkey
377,30.21434242,38.02899973,341.4942,5.95106,6.72554,7.4370199999999995,23.60071156,22.203946300000002,5.551328342000001,2.3909358519999997,2.313825231,6.148446972,17.28288899,2.168860546,13.36439004,4.239787028,0.86924133,0.5213642887,73.00259771,685.123288,1365.0,13.87619,Turkey
378,30.21432239,38.03678801,527.22607,7.58074,7.810230000000001,8.03838,24.31673593,21.96407631,6.3160501170000005,3.191490123,2.671009602,5.5934710789999995,16.86584399,3.0282873830000003,13.85070002,3.426286702,1.034105911,0.27998687839999997,73.23782081,486.3639683999999,1411.0,1.5542,Turkey
379,30.21614527,38.04092312,536.88641,7.6014,7.8774,8.1571,24.61305176,21.69343614,6.263550753,3.585092583,3.0714992710000004,5.469186368,16.51423665,3.474489601,13.99557291,2.9401643269999997,1.462523297,0.7603409831999999,73.5208657,486.3639683999999,1392.0,7.63065,Turkey
380,30.20947144,38.04305344,449.67548,6.9462600000000005,7.36782,7.96391,25.13276626,22.20736811,5.63173972,3.9938799069999997,2.8181303630000003,4.847012337,16.93976822,3.470793586,14.60573607,3.01642846,1.3738535269999999,0.9640575852,73.02756375,632.1309251,1325.0,4.25935,Turkey
381,30.2180394,38.04674493,366.24078,6.2943,6.920389999999999,7.622560000000001,25.07137976,21.38307991,6.197022957000001,4.182734348,3.629088903,5.31098238,16.08485803,3.572393188,14.27055715,2.281025056,1.912301704,1.4229405330000002,73.86648658,667.640708,1241.0,5.09353,Turkey
382,30.2184788,38.05327547,414.8887,6.636839999999999,7.1858699999999995,7.65015,25.67204134,21.20018938,5.668477802000001,4.893903765,4.199339445,5.088729369,15.75999663,3.104801362,14.71859281,1.6315826930000001,1.3737735759999998,1.818326048,74.11829955,726.3210955,1217.0,14.56032,Turkey
383,30.20786552,38.0520137,337.41614,6.04741,6.67747,7.36999,26.04364681,22.14167197,5.180109453,4.9772171730000005,3.571517239,4.258109327,16.67655953,2.551646601,15.33201593,2.3814864030000003,2.195319195,1.431126409,73.18778539,655.4296436000001,1191.0,9.2476,Turkey
384,30.21330042,38.06075075,442.79657000000003,6.850460000000001,7.32223,7.571969999999999,26.6189538,21.51322277,4.739983643,5.171796971,4.653731057,4.460872246,15.89272611,2.265420783,15.61678361,1.4806308209999999,1.254133586,0.9694336698999999,73.94040153,706.0941987000001,1186.0,11.209710000000001,Turkey
385,30.20620038,38.05776646,375.92285,6.128080000000001,6.82136,7.46807,26.66176238,22.1785179,4.629719434,5.630163228,4.0917351769999994,3.915643476,16.59017657,1.967201679,15.85651596,2.181802191,1.9588338730000001,0.7771758215000001,73.24487714,655.4296436000001,1169.0,0.79624,Turkey
386,30.21913768,38.01082751,601.48108,7.5398,7.923960000000001,8.19549,21.71807443,22.49588753,3.539567929,0.6485613087,3.01284437,7.923289164,18.04101871,0.1553876099,12.01418351,5.637369326,0.3866627124,0.9699479215000001,72.8957465,339.6412096,1527.0,9.52185,Turkey
387,30.21559949,38.01205869,544.79865,7.261430000000001,7.80725,8.174380000000001,22.01535051,22.73184009,3.665366477,0.9825128657,2.674405696,7.62451738,18.21226772,0.3377292561,12.35360308,5.673814362000001,0.056636077320000006,0.9413341504,72.62740536,339.6412096,1517.0,3.47188,Turkey
388,30.22616229,38.01712766,374.56061,5.96206,6.75783,7.45033,21.92400198,21.66167421,4.323577577,0.8239372653,3.351415173,7.811974607000001,17.12984001,0.864918988,11.79252177,4.732900569,0.5339201777,0.5342028639,73.66500295,539.0718355,1466.0,4.86153,Turkey
389,30.21885188,38.01693735,397.8674,6.29818,7.0565,7.68728,22.27865186,22.26805376,4.215738544,1.040254896,2.733712403,7.386323439,17.66695291,0.8055700268000001,12.34358129,5.06218203,0.5849015218,0.3286897411,73.03793489,411.69248260000006,1514.0,13.3221,Turkey
390,30.21615933,38.01997111,463.70779000000005,6.854419999999999,7.43888,7.88657,22.69060856,22.37234656,4.545388054,1.451373883,2.428508366,6.977134636000001,17.67497128,1.15206769,12.71290875,4.916814748,0.6130027777,0.41457892189999995,72.8941747,393.505253,1493.0,5.14555,Turkey
391,30.213749699999997,38.01656428,545.39203,7.35785,7.82512,8.143130000000001,22.51241713,22.70180161,4.170789636,1.34577938,2.31944082,7.12938514,18.06076131,0.8497944745,12.72106157,5.347525092,0.1803314436,0.6996702758,72.59374905,377.7919867,1506.0,1.24692,Turkey
392,30.21171091,38.01955924,506.30807000000004,7.1010100000000005,7.66357,8.063089999999999,22.88619253,22.75548632,4.514739573,1.690729505,2.05398111,6.757746201000001,18.02764885,1.227845469,13.03404576,5.19415005,0.48123615189999996,0.8011344215,72.50479428,377.7919867,1492.0,3.21358,Turkey
393,12.762615208333335,37.95701759,379.2435191666666,5.442778333333333,6.022480833333333,6.644540833333334,37.591512681666664,20.26193227083333,5.7101818985,6.471604081166667,6.1141709760000005,6.046308854416666,8.979350000916666,12.394017933333332,8.596568138666667,19.244956132499997,3.0610271512500002,3.314336762833334,23.070108268333332,182.16622171666666,388.8333333333333,5.5097966666666665,Italy
396,2.104706316823529,50.06141638294118,331.66935000000007,5.584069999999999,6.853071764705882,8.021299999999998,137.70138414705883,19.970811647647057,8.781994036647058,4.573084425470587,37.09768489117647,1.9544162217647052,607.9512990470588,39.38534571117646,7.442246886764707,7.174498761058825,2.4350144195882355,2.2853481917647063,2.0994757944117644,0.0,80.76470588235294,1.7054229411764705,France
398,26.431519342307702,-31.484270484358984,412.30624641025645,6.299535128205129,7.347295128205126,8.434289743589742,64.34241692564102,49.93356199974359,1.0746129371641024,2.5566749644820517,9.376842415512822,11.803652357230773,1.8295546709666672,62.588025775384615,10.267874553923074,34.105890643076926,3.0279338747692313,5.984192764256411,1.796778928317949,415.5443141589744,1691.3076923076924,1.9648074358974357,South Africa
400,-7.658947667714286,40.96009763714285,374.85210714285716,5.994124285714286,6.76957,7.294561428571428,82.88713779714286,23.844434725714283,6.414991462571428,1.7186168552857144,3.6546009961428574,2.7995793107142855,1.7731376254285713,3.412194978428571,10.113518122285715,30.817402765714284,3.327639253428571,15.052218155714288,0.5927893942571428,303.81009334285716,985.4285714285714,4.689248571428571,Portugal
401,-4.2620949718,55.71272251399999,421.06325,5.882074,7.401154,8.987888000000002,109.36901444,15.572820958,6.668692504000001,3.7942604529999997,31.554341524,2.9149200146000003,74.58051918999999,7.0552529778,2.7937790608,3.1526208454000004,3.7257734067999997,2.0395471766,0.80377440604,363.29990338000005,239.2,2.9653059999999996,Scotland
